Product_Name,Total,Selling_Price,Offer,Ratings,Description
"Tecno Spark 9 (Infinity Black, 64 GB)","₹11,499","₹7,670",33% off,4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio G37 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"Infinix Hot 11 2022 (Polar Black, 64 GB)","₹12,999","₹8,350",35% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.02 cm (6.7 inch) Full HD+ Display 13 MP + 2 MP Depth Lens | 8MP Front Camera 5000 mAh Li-ion Polymer Battery UniSoc T610 Processor 1 Year on Handset and 6 Months on Accessories
"realme Narzo 30A (Laser Black, 32 GB)","₹9,999","₹8,099",19% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 6000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Nokia C32 (Beach pink, 128 GB)","₹10,999","₹7,998",27% off,3.7,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"Nokia C32 (Charcoal, 64 GB)","₹8,999","₹7,499",16% off,3.7,4 GB RAM | 64 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"Nokia C32 (Beach Pink, 128 GB)","₹10,999","₹7,985",27% off,3.7,4 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Nokia C32 (Charcoal, 64 GB)","₹10,499","₹7,940",24% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"SAMSUNG Galaxy A03 Core (Mint, 32 GB)","₹10,499","₹7,199",31% off,4.1,2 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) Display 8MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box
"REDMI 9 Activ (Coral Green, 64 GB)","₹10,999","₹9,178",16% off,4.2,4 GB RAM | 64 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 12 months
"REDMI 9 Activ (Metallic Purple, 64 GB)","₹10,999","₹8,999",18% off,4.2,4 GB RAM | 64 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 12 months
"Nokia C32 (Beach pink, 128 GB)","₹10,999","₹7,998",27% off,3.7,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"realme Narzo N53 (Feather Gold, 64 GB)","₹10,999","₹9,299",15% off,4.2,4 GB RAM | 64 GB ROM 17.12 cm (6.74 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic 1 Year on Handset and 6 Months on Accessories
"Nokia C32 (Beach pink, 64 GB)","₹8,999","₹7,470",16% off,3.7,4 GB RAM | 64 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"Micromax IN Note 1 (White, 128 GB)","₹16,999","₹9,990",41% off,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB 16.94 cm (6.67 inch) Full HD+ Display 48MP + 5MP + 2MP + 2MP | 16MP Front Camera 5000 mAh Li-Polymer Battery MediaTek Helio G85 (MT6769V/CZ) Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"POCO M3 (Cool Blue, 64 GB)","₹11,999","₹9,999",16% off,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) Full HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 6000 mAh Lithium-ion Polymer Battery Qualcomm Snapdragon 662 Processor Multiple Hands-free Voice Assistant One Year Warranty for Handset, 6 Months for Accessories"
"Nokia C32 (Charcoal, 64 GB)","₹10,499","₹7,940",24% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"SAMSUNG Galaxy A03 Core (Black, 32 GB)","₹10,499","₹7,550",28% off,4.1,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Li-ion Battery Octa Core Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box
"realme C33 (Night Sea, 64 GB)","₹12,999","₹9,999",23% off,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 0.3MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme C33 2023 (Night Sea, 64 GB)","₹12,999","₹9,999",23% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 0.3MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"REDMI A1 (Light Blue, 32 GB)","₹8,999","₹6,499",27% off,4.2,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 5MP Rear Camera 5000 mAh Battery 12 months
"POCO M3 (Yellow, 64 GB)","₹12,999","₹9,499",26% off,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) Full HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 6000 mAh Lithium-ion Polymer Battery Qualcomm Snapdragon 662 Processor Multiple Hands-free Voice Assistant One Year Warranty for Handset, 6 Months for Accessories"
"REDMI 9i (Nature Green, 128 GB)","₹10,999","₹9,299",15% off,4.3,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G25 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C32 (Charcoal, 64 GB)","₹8,999","₹7,499",16% off,3.7,4 GB RAM | 64 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"realme C25_Y (Metal Grey, 128 GB)","₹13,999","₹8,990",35% off,4.5,4 GB RAM | 128 GB ROM 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh LiPo Battery Unisoc T618 Processor 1 Year Domestic Warranty
"LAVA YUVA 3PRO (DESERT GOLD, 128 GB)","₹10,999","₹9,399",14% off,N/A,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc Tiger T616 (12 nm) Processor 1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories
"LAVA YUVA 3PRO (FOREST VIRIDIAN, 128 GB)","₹10,999","₹9,399",14% off,N/A,16 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc Tiger T616 (12 nm) Processor 1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories
"10A (Black, 64 GB)","₹11,999","₹9,490",20% off,4,4 GB RAM | 64 GB ROM 16.59 cm (6.53 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery Mediatek Helio G25 Processor 1 Year on Handset and 6 Months on Accessories
"REDMI A2+ (Sea Green, 64 GB)","₹11,999","₹8,290",30% off,4.1,4 GB RAM | 64 GB ROM 16.56 cm (6.52 inch) Display 8MP Rear Camera 5000 mAh Battery 2 year domestic
"Infinix Hot 10 Play (7° Purple, 64 GB)","₹10,999","₹9,499",13% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C32 (MINT, 64 GB)","₹10,990","₹7,499",31% off,3.7,4 GB RAM | 64 GB ROM 16.56 cm (6.52 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery IMG8322 Processor 12 Months
"Nokia C32 (Mint, 128 GB)","₹10,999","₹8,990",18% off,3.7,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"realme Narzo 30A (Laser Black, 32 GB)","₹9,999","₹8,990",10% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 6000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Infinix Hot 10 Play (7° Purple, 64 GB)","₹10,999","₹9,499",13% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C32 (Beach Pink, 128 GB)","₹12,499","₹9,990",20% off,3.7,6 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Nokia C32 (Breezy Mint, 128 GB)","₹12,499","₹9,990",20% off,3.7,6 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Redmi Note 7 (Onyx Black, 32 GB)","₹12,999","₹9,999",23% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.0 cm (6.3 inch) Full HD+ Display 12MP + 2MP | 13MP Front Camera 4000 mAh Li-polymer Battery Qualcomm Snapdragon 660 AIE Processor Splash Proof - Protected by P2i Quick Charge 4.0 Support Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 10 Play (Aegean Blue, 64 GB)","₹10,999","₹9,499",13% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Tecno Spark 10C (Meta Green, 8 GB)","₹12,499","₹9,289",25% off,4.1,128 GB RAM | 8 GB ROM 16.76 cm (6.6 inch) Display 16MP Rear Camera 5000 mAh Battery Domestic Warranty 1 Year For Hnadset And 6 Month For Accessories
"REDMI 9 Activ (Carbon Black, 128 GB)",N/A,N/A,N/A,4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio G35 Processor 1 Year Warranty on Mobile Device and 6 months on Accessories
"realme 2 (Diamond Black, 32 GB)",N/A,"₹9,990",N/A,4.5,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.75 cm (6.2 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 4230 mAh Li-ion Battery Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"POCO M3 (Power Black, 64 GB)","₹12,999","₹9,999",23% off,4.3,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) Full HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 6000 mAh Lithium-ion Polymer Battery Qualcomm Snapdragon 662 Processor Multiple Hands-free Voice Assistant One Year Warranty for Handset, 6 Months for Accessories"
"LAVA YUVA 3PRO (DESERT GOLD, 128 GB)","₹10,999","₹9,399",14% off,N/A,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc Tiger T616 (12 nm) Processor 1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories
"LAVA YUVA 3PRO (FOREST VIRIDIAN, 128 GB)","₹10,999","₹9,399",14% off,N/A,16 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc Tiger T616 (12 nm) Processor 1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories
"Nokia C32 (Breezy Mint, 64 GB)","₹10,499","₹7,499",28% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"OPPO A16E (Midnight Black, 32 GB)","₹13,990","₹8,099",42% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.56 cm (6.52 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 4230 mAh Battery Mediatek Helio P22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Nokia C32 (Charcoal, 128 GB)","₹10,998","₹7,990",27% off,3.7,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"Tecno Spark 9 (Sky Mirror, 128 GB)","₹13,599","₹9,919",27% off,4,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio G37 Octa Core Processor 1 year manufacturer warranty
"vivo Y15c (Mystic Blue, 64 GB)","₹14,990","₹9,999",33% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 5000 mAh Lithium Battery Mediatek Helio P35 Processor 1 Year for Device & 6 Months for In-Box Accessories
"Nokia C32 (Beach Pink, 64 GB)","₹10,499","₹7,499",28% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"LAVA Blaze Pro (Glass Blue, 64 GB)","₹12,999","₹7,649",41% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek G37 Octa Core Processor Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"I Kall S1-Prime (Purple, 128 GB)","₹11,999","₹9,499",20% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 17.35 cm (6.83 inch) HD+ Display 13MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Battery Octa Core Processor 1 Year Domestic Warranty
"LAVA Blaze Pro (Glass Green, 64 GB)","₹12,999","₹7,747",40% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek G37 Octa Core Processor Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Redmi 7 (Eclipse Black, 32 GB)","₹9,999","₹7,400",25% off,4.3,2 GB RAM | 32 GB ROM 15.9 cm (6.26 inch) Display 12MP Rear Camera 4000 mAh Battery 12 Months
"LAVA Blaze Nxt (Glass Red, 64 GB)","₹11,499","₹8,389",27% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek G37 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"LAVA Blaze Nxt (Glass Blue, 64 GB)","₹11,499","₹9,399",18% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek G37 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Nokia C31 (Charcoal, 64 GB)","₹12,999","₹9,400",27% off,3.7,4 GB RAM | 64 GB ROM 17.12 cm (6.74 inch) Display 13MP Rear Camera 5050 mAh Battery With a 1-year domestic replacement guarantee.
"Nokia C32 (Charcoal, 128 GB)","₹10,998","₹7,990",27% off,3.7,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1-year warranty
"POCO C3 (Matte Black, 64 GB)","₹10,999","₹6,990",36% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Li-ion Polymer Battery Mediatek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Tecno Spark 7T (Nebula Orange, 128 GB)","₹11,900","₹9,999",15% off,4.2,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 48MP Rear Camera | 8MP Front Camera 6000 mAh Battery Helio G35 Processor One Year Warranty for Handset, 6 Months for Accessories"
"POCO M2 (Brick Red, 64 GB)","₹12,999","₹9,999",23% off,4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) Full HD+ Display 13MP + 8MP + 5MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G80 Processor 1 Year for Handset, 6 Months for Accessories"
"vivo Y1s (Aurora Blue, 32 GB)","₹11,990","₹9,499",20% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.8 cm (6.22 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 4030 mAh Battery MediaTek Helio P35 Processor 1 Year for Handset and 6 Months for In-box Accessories
"Nokia C32 (Charcoal, 128 GB)","₹12,499","₹9,990",20% off,3.7,6 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Nokia C32 (Beach Pink, 128 GB)","₹12,499","₹9,990",20% off,3.7,6 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Nokia C31 (Charcoal, 64 GB)","₹12,999","₹9,400",27% off,3.7,4 GB RAM | 64 GB ROM 17.12 cm (6.74 inch) Display 13MP Rear Camera 5050 mAh Battery With a 1-year domestic replacement guarantee.
"realme Narzo 20A (Glory Silver, 32 GB)","₹10,999","₹9,799",10% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 12MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Lithium-ion Battery Qualcomm Snapdragon 665 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C32 (Breezy Mint, 128 GB)","₹12,499","₹9,990",20% off,3.7,6 GB RAM | 128 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Infinix Hot 10 Play (Obsidian Black, 64 GB)","₹10,999","₹8,999",18% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C22 (Charcoal, 64 GB)","₹9,499","₹8,195",13% off,3.9,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) Display 13MP Rear Camera 5000 mAh Battery 1-year warranty
"LAVA Blaze Nxt (Glass Blue, 64 GB)","₹11,499","₹9,399",18% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek G37 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Nokia C32 (Beach Pink, 64 GB)","₹10,499","₹7,499",28% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Nokia C32 (Breezy Mint, 64 GB)","₹10,499","₹7,499",28% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery SC9863A1 Processor 1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"I Kall S1-Prime (Purple, 128 GB)","₹11,999","₹9,499",20% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB 17.35 cm (6.83 inch) HD+ Display 13MP + 5MP + 2MP | 8MP Front Camera 6000 mAh Battery Octa Core Processor 1 Year Domestic Warranty
"vivo Y02 (Orchid Blue, 32 GB)","₹12,999","₹8,499",34% off,4.2,3 GB RAM | 32 GB ROM 16.54 cm (6.51 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery MediaTek P22 Processor 1 Year of Device & 6 Months for In-Box Accessories
"POCO M2 Reloaded (Greyish Black, 64 GB)","₹11,999","₹8,990",25% off,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) Full HD+ Display 13MP + 8MP + 5MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G80 Processor 1 Year for Handset, 6 Months for Accessories"
"realme Narzo 10A (So White, 64 GB)","₹10,999","₹9,990",9% off,4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 12MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Lithium-ion Battery MediaTek Helio G70 (12 nm) Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Redmi 9 (Sky Blue, 64 GB)","₹10,999","₹10,990",N/A,4.3,4 GB RAM | 64 GB ROM 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Battery MediaTek Helio G35 Processor 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"vivo Y12 (Burgundy Red, 32 GB)","₹14,990","₹9,890",34% off,4.3,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.13 cm (6.35 inch) HD+ Display 13MP + 2MP + 8MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio P22 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"vivo Y12 (Aqua Blue, 32 GB)","₹14,990","₹9,890",34% off,4.3,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.13 cm (6.35 inch) HD+ Display 13MP + 2MP + 8MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio P22 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
